,"Electricity price (SE1, SEK/MWh)","Electricity price (SE2, SEK/MWh)","Electricity price (SE3, SEK/MWh)","Electricity price (SE4, SEK/MWh)"
2019-01-18 10:00:00,567.9,567.9,709.8000000000001,709.8000000000001
2019-01-18 11:00:00,565.9000000000001,565.9000000000001,692.0,692.0
2019-01-18 12:00:00,568.1,568.1,649.7,655.1999999999999
2019-01-18 13:00:00,564.5,564.5,620.9000000000001,677.0
2019-01-18 14:00:00,563.4000000000001,563.4000000000001,610.6,683.9
2019-01-18 15:00:00,563.1,563.1,686.8000000000001,692.5
2019-01-18 16:00:00,560.9000000000001,560.9000000000001,753.1999999999999,753.1999999999999
2019-01-18 17:00:00,563.6,563.6,757.9000000000001,757.9000000000001
2019-01-18 18:00:00,588.5,588.5,622.0,622.0
2019-01-18 19:00:00,596.0,596.0,596.0,596.0
2019-01-18 20:00:00,579.3,579.3,579.3,579.3
2019-01-18 21:00:00,569.0999999999999,569.0999999999999,569.0999999999999,569.0999999999999
2019-01-18 22:00:00,546.7,546.7,546.7,546.7
2019-01-18 23:00:00,551.3000000000001,551.3000000000001,551.3000000000001,551.3000000000001
2019-01-19 00:00:00,545.3,545.3,545.3,545.3
2019-01-19 01:00:00,547.7,547.7,547.7,547.7
2019-01-19 02:00:00,537.9,537.9,537.9,537.9
2019-01-19 03:00:00,535.8,535.8,535.8,535.8
2019-01-19 04:00:00,533.1,533.1,533.1,533.1
2019-01-19 05:00:00,530.4,530.4,530.4,530.4
2019-01-19 06:00:00,540.9000000000001,540.9000000000001,540.9000000000001,540.9000000000001
2019-01-19 07:00:00,560.4,560.4,560.4,560.4
2019-01-19 08:00:00,580.6,580.6,580.6,580.6
2019-01-19 09:00:00,604.4,604.4,604.4,616.5
2019-01-19 10:00:00,584.9,584.9,584.9,584.9
2019-01-19 11:00:00,566.5999999999999,566.5999999999999,566.5999999999999,566.5999999999999
2019-01-19 12:00:00,557.6,557.6,557.6,557.6
2019-01-19 13:00:00,552.1,552.1,552.1,552.1
2019-01-19 14:00:00,568.2,568.2,568.2,568.2
2019-01-19 15:00:00,610.0,610.0,610.0,629.8
2019-01-19 16:00:00,655.9000000000001,655.9000000000001,655.9000000000001,663.9
2019-01-19 17:00:00,625.4,625.4,625.4,643.1
2019-01-19 18:00:00,584.9,584.9,584.9,584.9
2019-01-19 19:00:00,560.0,560.0,560.0,560.0
2019-01-19 20:00:00,549.6,549.6,549.6,549.6
2019-01-19 21:00:00,541.4,541.4,541.4,541.4
2019-01-19 22:00:00,520.4,520.4,520.4,520.4
2019-01-19 23:00:00,522.7,522.7,522.7,522.7
2019-01-20 00:00:00,509.7,509.7,509.7,509.7
2019-01-20 01:00:00,512.5,512.5,512.5,512.5
2019-01-20 02:00:00,513.6,513.6,513.6,513.6
2019-01-20 03:00:00,521.1999999999999,521.1999999999999,521.1999999999999,521.1999999999999
2019-01-20 04:00:00,523.8000000000001,523.8000000000001,523.8000000000001,523.8000000000001
2019-01-20 05:00:00,522.6,522.6,522.6,522.6
2019-01-20 06:00:00,531.1999999999999,531.1999999999999,531.1999999999999,531.1999999999999
2019-01-20 07:00:00,534.4,534.4,534.4,534.4
2019-01-20 08:00:00,550.2,550.2,550.2,550.2
2019-01-20 09:00:00,558.4000000000001,558.4000000000001,558.4000000000001,558.4000000000001
2019-01-20 10:00:00,560.6,560.6,560.6,560.6
2019-01-20 11:00:00,555.2,555.2,555.2,555.2
2019-01-20 12:00:00,550.5,550.5,550.5,550.5
2019-01-20 13:00:00,553.9,553.9,553.9,553.9
2019-01-20 14:00:00,567.7,567.7,567.7,567.7
2019-01-20 15:00:00,594.7,594.7,594.7,594.7
2019-01-20 16:00:00,667.0,667.0,667.0,667.0
2019-01-20 17:00:00,694.5999999999999,694.5999999999999,694.5999999999999,694.5999999999999
2019-01-20 18:00:00,652.0999999999999,652.0999999999999,652.0999999999999,652.0999999999999
2019-01-20 19:00:00,613.1,613.1,613.1,613.1
2019-01-20 20:00:00,588.0,588.0,588.0,588.0
2019-01-20 21:00:00,584.3,584.3,584.3,584.3
2019-01-20 22:00:00,559.8,559.8,559.8,559.8
2019-01-20 23:00:00,563.1,563.1,563.1,563.1
2019-01-21 00:00:00,544.2,544.2,544.2,544.2
2019-01-21 01:00:00,534.0,534.0,534.0,534.0
2019-01-21 02:00:00,531.1999999999999,531.1999999999999,531.1999999999999,531.1999999999999
2019-01-21 03:00:00,540.2,540.2,540.2,540.2
2019-01-21 04:00:00,564.2,564.2,564.2,564.2
2019-01-21 05:00:00,669.5999999999999,669.5999999999999,669.5999999999999,669.5999999999999
2019-01-21 06:00:00,796.5,796.5,796.5,796.5
2019-01-21 07:00:00,880.9000000000001,880.9000000000001,880.9000000000001,880.9000000000001
2019-01-21 08:00:00,860.4000000000001,860.4000000000001,860.4000000000001,860.4000000000001
2019-01-21 09:00:00,802.0,802.0,802.0,802.0
2019-01-21 10:00:00,768.7,768.7,768.7,768.7
2019-01-21 11:00:00,724.0999999999999,724.0999999999999,724.0999999999999,724.0999999999999
2019-01-21 12:00:00,733.4000000000001,733.4000000000001,733.4000000000001,733.4000000000001
2019-01-21 13:00:00,720.6,720.6,720.6,720.6
2019-01-21 14:00:00,765.1,765.1,765.1,765.1
2019-01-21 15:00:00,831.0,831.0,831.0,831.0
2019-01-21 16:00:00,905.5,905.5,905.5,905.5
2019-01-21 17:00:00,905.6999999999999,905.6999999999999,905.6999999999999,905.6999999999999
2019-01-21 18:00:00,799.5999999999999,799.5999999999999,799.5999999999999,799.5999999999999
2019-01-21 19:00:00,705.1999999999999,705.1999999999999,705.1999999999999,705.1999999999999
2019-01-21 20:00:00,631.4,631.4,631.4,631.4
2019-01-21 21:00:00,593.8000000000001,593.8000000000001,593.8000000000001,593.8000000000001
2019-01-21 22:00:00,563.0,563.0,563.0,563.0
2019-01-21 23:00:00,560.3,560.3,560.3,560.3
2019-01-22 00:00:00,554.3,554.3,554.3,554.3
2019-01-22 01:00:00,548.8000000000001,548.8000000000001,548.8000000000001,548.8000000000001
2019-01-22 02:00:00,538.2,538.2,538.2,538.2
2019-01-22 03:00:00,548.0,548.0,548.0,548.0
2019-01-22 04:00:00,565.8,565.8,565.8,565.8
2019-01-22 05:00:00,639.2,639.2,639.2,639.2
2019-01-22 06:00:00,757.9000000000001,757.9000000000001,757.9000000000001,757.9000000000001
2019-01-22 07:00:00,822.6999999999999,822.6999999999999,822.6999999999999,822.6999999999999
2019-01-22 08:00:00,785.5,785.5,785.5,785.5
2019-01-22 09:00:00,760.8,760.8,760.8,760.8
2019-01-22 10:00:00,718.4000000000001,718.4000000000001,718.4000000000001,718.4000000000001
2019-01-22 11:00:00,636.5,636.5,636.5,636.5
2019-01-22 12:00:00,603.5,603.5,603.5,603.5
2019-01-22 13:00:00,612.1,612.1,612.1,612.1
2019-01-22 14:00:00,667.5,667.5,667.5,667.5
2019-01-22 15:00:00,720.0,720.0,720.0,720.0
2019-01-22 16:00:00,808.1,808.1,808.1,808.1
2019-01-22 17:00:00,760.1999999999999,760.1999999999999,760.1999999999999,760.1999999999999
2019-01-22 18:00:00,616.3000000000001,616.3000000000001,616.3000000000001,616.3000000000001
2019-01-22 19:00:00,583.9,583.9,583.9,583.9
2019-01-22 20:00:00,567.9,567.9,567.9,567.9
2019-01-22 21:00:00,566.4,566.4,566.4,566.4
2019-01-22 22:00:00,546.5999999999999,546.5999999999999,546.5999999999999,546.5999999999999
2019-01-22 23:00:00,545.8,545.8,545.8,545.8
2019-01-23 00:00:00,539.9,539.9,539.9,539.9
2019-01-23 01:00:00,534.9,534.9,534.9,534.9
2019-01-23 02:00:00,525.2,525.2,525.2,525.2
2019-01-23 03:00:00,534.2,534.2,534.2,534.2
2019-01-23 04:00:00,571.3000000000001,571.3000000000001,571.3000000000001,571.3000000000001
2019-01-23 05:00:00,640.5,640.5,640.5,640.5
2019-01-23 06:00:00,815.4000000000001,815.4000000000001,815.4000000000001,815.4000000000001
2019-01-23 07:00:00,906.8000000000001,906.8000000000001,906.8000000000001,906.8000000000001
2019-01-23 08:00:00,862.8,862.8,862.8,862.8
2019-01-23 09:00:00,875.6999999999999,875.6999999999999,875.6999999999999,875.6999999999999
2019-01-23 10:00:00,843.9,843.9,843.9,881.9
2019-01-23 11:00:00,784.9,784.9,784.9,796.7
2019-01-23 12:00:00,728.1,728.1,728.1,783.8
2019-01-23 13:00:00,706.4,706.4,706.4,857.0
2019-01-23 14:00:00,765.1999999999999,765.1999999999999,765.1999999999999,849.8000000000001
2019-01-23 15:00:00,843.8,843.8,843.8,850.6999999999999
2019-01-23 16:00:00,900.3,900.3,900.3,901.3
2019-01-23 17:00:00,872.4,872.4,872.4,872.4
2019-01-23 18:00:00,638.6999999999999,638.6999999999999,638.6999999999999,638.6999999999999
2019-01-23 19:00:00,595.7,595.7,595.7,595.7
2019-01-23 20:00:00,590.4,590.4,590.4,590.4
2019-01-23 21:00:00,583.1,583.1,583.1,583.1
2019-01-23 22:00:00,563.9,563.9,563.9,563.9
2019-01-23 23:00:00,574.3,574.3,574.3,574.3
2019-01-24 00:00:00,572.4,572.4,572.4,572.4
2019-01-24 01:00:00,570.1,570.1,570.1,570.1
2019-01-24 02:00:00,567.6,567.6,567.6,567.6
2019-01-24 03:00:00,572.4,572.4,572.4,572.4
2019-01-24 04:00:00,616.0,616.0,616.0,616.0
2019-01-24 05:00:00,779.4,779.4,779.4,779.4
2019-01-24 06:00:00,992.0,992.0,992.0,992.0
2019-01-24 07:00:00,983.1,983.1,1122.8,1122.8
2019-01-24 08:00:00,1104.5,1104.5,1104.5,1113.7
2019-01-24 09:00:00,1006.0,1006.0,1006.0,1054.2
2019-01-24 10:00:00,1029.6,1029.6,1029.6,1038.1999999999998
2019-01-24 11:00:00,976.4,976.4,976.4,984.5
2019-01-24 12:00:00,919.9,919.9,919.9,927.5
2019-01-24 13:00:00,899.7,899.7,899.7,899.7
2019-01-24 14:00:00,905.6,905.6,905.6,905.6
2019-01-24 15:00:00,974.7,974.7,974.7,974.7
2019-01-24 16:00:00,1000.6,1000.6,1095.8,1095.8
2019-01-24 17:00:00,948.9,948.9,1028.8,1028.8
2019-01-24 18:00:00,752.8,752.8,752.8,752.8
2019-01-24 19:00:00,619.0999999999999,619.0999999999999,619.0999999999999,619.0999999999999
2019-01-24 20:00:00,613.0,613.0,613.0,613.0
2019-01-24 21:00:00,599.6,599.6,599.6,599.6
2019-01-24 22:00:00,586.7,586.7,586.7,586.7
2019-01-24 23:00:00,590.0,590.0,590.0,590.0
2019-01-25 00:00:00,581.1999999999999,581.1999999999999,581.1999999999999,581.1999999999999
2019-01-25 01:00:00,575.9000000000001,575.9000000000001,575.9000000000001,575.9000000000001
2019-01-25 02:00:00,570.6,570.6,570.6,570.6
2019-01-25 03:00:00,569.0,569.0,569.0,569.0
2019-01-25 04:00:00,607.1,607.1,607.1,607.1
2019-01-25 05:00:00,714.2,714.2,714.2,714.2
2019-01-25 06:00:00,869.5,869.5,869.5,869.5
2019-01-25 07:00:00,966.5,966.5,966.5,974.4
2019-01-25 08:00:00,933.0,933.0,933.0,940.8
2019-01-25 09:00:00,853.9,853.9,853.9,853.9
2019-01-25 10:00:00,802.8,802.8,802.8,802.8
2019-01-25 11:00:00,710.8,710.8,710.8,739.0999999999999
2019-01-25 12:00:00,670.3,670.3,670.3,719.2
2019-01-25 13:00:00,644.8000000000001,644.8000000000001,644.8000000000001,706.5
2019-01-25 14:00:00,640.4000000000001,640.4000000000001,640.4000000000001,675.0
2019-01-25 15:00:00,669.8000000000001,669.8000000000001,669.8000000000001,669.8000000000001
2019-01-25 16:00:00,686.8000000000001,686.8000000000001,686.8000000000001,729.4
2019-01-25 17:00:00,653.4000000000001,653.4000000000001,653.4000000000001,738.4000000000001
2019-01-25 18:00:00,589.6,589.6,589.6,589.6
2019-01-25 19:00:00,570.5,570.5,570.5,570.5
2019-01-25 20:00:00,559.5,559.5,559.5,559.5
2019-01-25 21:00:00,551.5999999999999,551.5999999999999,551.5999999999999,551.5999999999999
2019-01-25 22:00:00,538.8000000000001,538.8000000000001,538.8000000000001,538.8000000000001
2019-01-25 23:00:00,535.0,535.0,535.0,535.0
2019-01-26 00:00:00,531.0,531.0,531.0,531.0
2019-01-26 01:00:00,525.4,525.4,525.4,525.4
2019-01-26 02:00:00,524.0999999999999,524.0999999999999,524.0999999999999,524.0999999999999
2019-01-26 03:00:00,531.0,531.0,531.0,531.0
2019-01-26 04:00:00,536.0,536.0,536.0,536.0
2019-01-26 05:00:00,540.4,540.4,540.4,540.4
2019-01-26 06:00:00,549.8,549.8,549.8,549.8
2019-01-26 07:00:00,556.4,556.4,556.4,556.4
2019-01-26 08:00:00,580.0,580.0,580.0,580.0
2019-01-26 09:00:00,604.0999999999999,604.0999999999999,604.0999999999999,604.0999999999999
2019-01-26 10:00:00,609.9,609.9,609.9,609.9
2019-01-26 11:00:00,584.6,584.6,584.6,584.6
2019-01-26 12:00:00,578.8000000000001,578.8000000000001,578.8000000000001,578.8000000000001
2019-01-26 13:00:00,562.8,562.8,562.8,562.8
2019-01-26 14:00:00,557.6,557.6,557.6,557.6
2019-01-26 15:00:00,568.6,568.6,568.6,568.6
2019-01-26 16:00:00,584.7,584.7,584.7,584.7
2019-01-26 17:00:00,596.9,596.9,596.9,596.9
2019-01-26 18:00:00,568.0,568.0,568.0,568.0
2019-01-26 19:00:00,546.8,546.8,546.8,546.8
2019-01-26 20:00:00,540.2,540.2,540.2,540.2
2019-01-26 21:00:00,535.1,535.1,535.1,535.1
2019-01-26 22:00:00,527.0,527.0,527.0,527.0
2019-01-26 23:00:00,531.7,531.7,531.7,531.7
2019-01-27 00:00:00,527.0,527.0,527.0,527.0
2019-01-27 01:00:00,523.8000000000001,523.8000000000001,523.8000000000001,523.8000000000001
2019-01-27 02:00:00,523.2,523.2,523.2,523.2
2019-01-27 03:00:00,524.3,524.3,524.3,524.3
2019-01-27 04:00:00,525.1,525.1,525.1,525.1
2019-01-27 05:00:00,530.9000000000001,530.9000000000001,530.9000000000001,530.9000000000001
2019-01-27 06:00:00,531.5,531.5,531.5,531.5
2019-01-27 07:00:00,531.4,531.4,531.4,531.4
2019-01-27 08:00:00,533.6,533.6,533.6,533.6
2019-01-27 09:00:00,543.4000000000001,543.4000000000001,543.4000000000001,543.4000000000001
2019-01-27 10:00:00,543.6999999999999,543.6999999999999,543.6999999999999,543.6999999999999
2019-01-27 11:00:00,539.6,539.6,539.6,539.6
2019-01-27 12:00:00,537.5,537.5,537.5,537.5
2019-01-27 13:00:00,537.6,537.6,537.6,537.6
2019-01-27 14:00:00,538.8000000000001,538.8000000000001,538.8000000000001,538.8000000000001
2019-01-27 15:00:00,552.5,552.5,552.5,552.5
2019-01-27 16:00:00,560.9000000000001,560.9000000000001,560.9000000000001,560.9000000000001
2019-01-27 17:00:00,561.5999999999999,561.5999999999999,561.5999999999999,561.5999999999999
2019-01-27 18:00:00,560.4,560.4,560.4,560.4
2019-01-27 19:00:00,553.6999999999999,553.6999999999999,553.6999999999999,553.6999999999999
2019-01-27 20:00:00,545.3,545.3,545.3,545.3
2019-01-27 21:00:00,542.2,542.2,542.2,542.2
2019-01-27 22:00:00,532.2,532.2,532.2,532.2
2019-01-27 23:00:00,527.0,527.0,527.0,527.0
2019-01-28 00:00:00,521.7,521.7,521.7,521.7
2019-01-28 01:00:00,519.7,519.7,519.7,519.7
2019-01-28 02:00:00,520.4,520.4,520.4,520.4
2019-01-28 03:00:00,526.4,526.4,526.4,526.4
2019-01-28 04:00:00,553.3,553.3,553.3,553.3
2019-01-28 05:00:00,569.5,569.5,569.5,569.5
2019-01-28 06:00:00,640.1999999999999,640.1999999999999,640.1999999999999,661.4
2019-01-28 07:00:00,631.8,631.8,670.1,670.1
2019-01-28 08:00:00,639.3,639.3,639.3,642.4
2019-01-28 09:00:00,603.0,603.0,603.0,603.0
2019-01-28 10:00:00,591.8,591.8,591.8,591.8
2019-01-28 11:00:00,588.0,588.0,588.0,588.0
2019-01-28 12:00:00,587.7,587.7,587.7,587.7
2019-01-28 13:00:00,592.5,592.5,592.5,592.5
2019-01-28 14:00:00,599.0,599.0,599.0,599.0
2019-01-28 15:00:00,616.3000000000001,616.3000000000001,616.3000000000001,616.3000000000001
2019-01-28 16:00:00,634.0,634.0,634.0,634.0
2019-01-28 17:00:00,616.0,616.0,616.0,616.0
2019-01-28 18:00:00,582.9,582.9,582.9,582.9
2019-01-28 19:00:00,569.8,569.8,569.8,569.8
2019-01-28 20:00:00,565.9000000000001,565.9000000000001,565.9000000000001,565.9000000000001
2019-01-28 21:00:00,554.4,554.4,554.4,554.4
2019-01-28 22:00:00,540.8,540.8,540.8,540.8
2019-01-28 23:00:00,530.7,530.7,530.7,530.7
2019-01-29 00:00:00,524.3,524.3,524.3,524.3
2019-01-29 01:00:00,523.3,523.3,523.3,523.3
2019-01-29 02:00:00,527.5,527.5,527.5,527.5
2019-01-29 03:00:00,533.3,533.3,533.3,533.3
2019-01-29 04:00:00,560.4,560.4,560.4,560.4
2019-01-29 05:00:00,585.2,585.2,585.2,585.2
2019-01-29 06:00:00,699.9,699.9,699.9,699.9
2019-01-29 07:00:00,753.0,753.0,753.0,753.0
2019-01-29 08:00:00,730.5,730.5,730.5,730.5
2019-01-29 09:00:00,728.0,728.0,728.0,728.0
2019-01-29 10:00:00,698.3,698.3,698.3,698.3
2019-01-29 11:00:00,662.3000000000001,662.3000000000001,662.3000000000001,662.3000000000001
2019-01-29 12:00:00,660.3,660.3,660.3,660.3
2019-01-29 13:00:00,688.4000000000001,688.4000000000001,688.4000000000001,688.4000000000001
2019-01-29 14:00:00,682.6,682.6,682.6,682.6
2019-01-29 15:00:00,717.0999999999999,717.0999999999999,717.0999999999999,717.0999999999999
2019-01-29 16:00:00,694.2,694.2,739.0,739.0
2019-01-29 17:00:00,647.3000000000001,647.3000000000001,753.1999999999999,753.1999999999999
2019-01-29 18:00:00,632.9,632.9,704.8000000000001,704.8000000000001
2019-01-29 19:00:00,600.7,600.7,600.7,600.7
2019-01-29 20:00:00,576.5,576.5,576.5,576.5
2019-01-29 21:00:00,556.8,556.8,556.8,556.8
2019-01-29 22:00:00,544.5,544.5,544.5,544.5
2019-01-29 23:00:00,533.0,533.0,533.0,533.0
2019-01-30 00:00:00,529.4,529.4,529.4,529.4
2019-01-30 01:00:00,525.0,525.0,525.0,525.0
2019-01-30 02:00:00,526.3000000000001,526.3000000000001,526.3000000000001,526.3000000000001
2019-01-30 03:00:00,533.0,533.0,533.0,533.0
2019-01-30 04:00:00,558.9,558.9,558.9,558.9
2019-01-30 05:00:00,580.9000000000001,580.9000000000001,580.9000000000001,580.9000000000001
2019-01-30 06:00:00,689.5999999999999,689.5999999999999,689.5999999999999,689.5999999999999
2019-01-30 07:00:00,699.4,699.4,706.5,706.5
2019-01-30 08:00:00,699.0,699.0,699.0,699.0
2019-01-30 09:00:00,684.5,684.5,684.5,684.5
2019-01-30 10:00:00,660.0,660.0,660.0,660.0
2019-01-30 11:00:00,623.6,623.6,623.6,623.6
2019-01-30 12:00:00,599.0,599.0,599.0,599.0
2019-01-30 13:00:00,590.0,590.0,590.0,590.0
2019-01-30 14:00:00,597.4,597.4,597.4,597.4
2019-01-30 15:00:00,637.6,637.6,637.6,637.6
2019-01-30 16:00:00,706.3,706.3,706.3,706.3
2019-01-30 17:00:00,647.6,647.6,647.6,647.6
2019-01-30 18:00:00,599.2,599.2,599.2,599.2
2019-01-30 19:00:00,563.5,563.5,563.5,563.5
2019-01-30 20:00:00,557.5,557.5,557.5,557.5
2019-01-30 21:00:00,538.4000000000001,538.4000000000001,538.4000000000001,538.4000000000001
2019-01-30 22:00:00,526.7,526.7,526.7,526.7
2019-01-30 23:00:00,530.0,530.0,530.0,530.0
2019-01-31 00:00:00,525.4,525.4,525.4,525.4
2019-01-31 01:00:00,524.5,524.5,524.5,524.5
2019-01-31 02:00:00,525.0,525.0,525.0,525.0
2019-01-31 03:00:00,529.2,529.2,529.2,529.2
2019-01-31 04:00:00,558.6,558.6,558.6,558.6
2019-01-31 05:00:00,596.1,596.1,596.1,596.1
2019-01-31 06:00:00,706.7,706.7,717.8,717.8
2019-01-31 07:00:00,656.5999999999999,656.5999999999999,728.1,728.1
2019-01-31 08:00:00,692.9000000000001,692.9000000000001,700.6999999999999,700.6999999999999
2019-01-31 09:00:00,666.8000000000001,666.8000000000001,683.1,683.1
2019-01-31 10:00:00,639.2,639.2,639.2,689.0999999999999
2019-01-31 11:00:00,618.0,618.0,618.0,677.6999999999999
2019-01-31 12:00:00,594.9,594.9,594.9,671.7
2019-01-31 13:00:00,591.3000000000001,591.3000000000001,591.3000000000001,671.1
2019-01-31 14:00:00,591.5999999999999,591.5999999999999,591.5999999999999,671.1
2019-01-31 15:00:00,614.0999999999999,614.0999999999999,614.0999999999999,662.8
2019-01-31 16:00:00,626.4,626.4,626.4,693.0
2019-01-31 17:00:00,599.7,599.7,599.7,679.4
2019-01-31 18:00:00,585.9000000000001,585.9000000000001,585.9000000000001,587.9
2019-01-31 19:00:00,578.6999999999999,578.6999999999999,578.6999999999999,578.6999999999999
2019-01-31 20:00:00,564.0999999999999,564.0999999999999,564.0999999999999,564.0999999999999
2019-01-31 21:00:00,546.9,546.9,546.9,546.9
2019-01-31 22:00:00,534.8,534.8,534.8,534.8
2019-01-31 23:00:00,532.0,532.0,532.0,532.0
2019-02-01 00:00:00,523.3,523.3,523.3,523.3
2019-02-01 01:00:00,518.6999999999999,518.6999999999999,518.6999999999999,518.6999999999999
2019-02-01 02:00:00,519.4,519.4,519.4,519.4
2019-02-01 03:00:00,525.9000000000001,525.9000000000001,525.9000000000001,525.9000000000001
2019-02-01 04:00:00,544.9,544.9,544.9,544.9
2019-02-01 05:00:00,559.7,559.7,559.7,559.7
2019-02-01 06:00:00,573.2,573.2,573.2,573.2
2019-02-01 07:00:00,587.4,587.4,587.4,587.4
2019-02-01 08:00:00,579.9,579.9,579.9,579.9
2019-02-01 09:00:00,579.5,579.5,579.5,579.5
2019-02-01 10:00:00,586.1,586.1,586.1,586.1
2019-02-01 11:00:00,581.1,581.1,581.1,581.1
2019-02-01 12:00:00,576.9,576.9,576.9,576.9
2019-02-01 13:00:00,577.1,577.1,577.1,577.1
2019-02-01 14:00:00,576.4,576.4,576.4,576.4
2019-02-01 15:00:00,580.8,580.8,580.8,646.5999999999999
2019-02-01 16:00:00,589.8,589.8,589.8,684.0999999999999
2019-02-01 17:00:00,583.5,583.5,583.5,673.5
2019-02-01 18:00:00,571.1,571.1,571.1,571.1
2019-02-01 19:00:00,561.7,561.7,561.7,561.7
2019-02-01 20:00:00,559.8,559.8,559.8,559.8
2019-02-01 21:00:00,546.5,546.5,546.5,546.5
2019-02-01 22:00:00,527.9,527.9,527.9,527.9
2019-02-01 23:00:00,519.3,519.3,519.3,519.3
2019-02-02 00:00:00,505.09999999999997,505.09999999999997,505.09999999999997,505.09999999999997
2019-02-02 01:00:00,499.20000000000005,499.20000000000005,499.20000000000005,499.20000000000005
2019-02-02 02:00:00,498.6,498.6,498.6,498.6
2019-02-02 03:00:00,503.29999999999995,503.29999999999995,503.29999999999995,503.29999999999995
2019-02-02 04:00:00,509.20000000000005,509.20000000000005,509.20000000000005,509.20000000000005
2019-02-02 05:00:00,510.7,510.7,510.7,510.7
2019-02-02 06:00:00,515.6,515.6,515.6,515.6
2019-02-02 07:00:00,534.0999999999999,534.0999999999999,534.0999999999999,534.0999999999999
2019-02-02 08:00:00,552.9,552.9,552.9,552.9
2019-02-02 09:00:00,561.4,561.4,561.4,561.4
2019-02-02 10:00:00,559.0,559.0,559.0,559.0
2019-02-02 11:00:00,554.8,554.8,554.8,554.8
2019-02-02 12:00:00,541.1,541.1,541.1,541.1
2019-02-02 13:00:00,528.9,528.9,528.9,528.9
2019-02-02 14:00:00,529.8,529.8,529.8,529.8
2019-02-02 15:00:00,541.5999999999999,541.5999999999999,541.5999999999999,541.5999999999999
2019-02-02 16:00:00,561.0,561.0,561.0,561.0
2019-02-02 17:00:00,570.6,570.6,570.6,570.6
2019-02-02 18:00:00,552.9,552.9,552.9,552.9
2019-02-02 19:00:00,536.1,536.1,536.1,536.1
2019-02-02 20:00:00,517.8,517.8,517.8,517.8
2019-02-02 21:00:00,513.3,513.3,513.3,513.3
2019-02-02 22:00:00,498.5,498.5,498.5,498.5
2019-02-02 23:00:00,503.40000000000003,503.40000000000003,503.40000000000003,503.40000000000003
2019-02-03 00:00:00,493.6,493.6,493.6,493.6
2019-02-03 01:00:00,488.9,488.9,488.9,488.9
2019-02-03 02:00:00,485.20000000000005,485.20000000000005,485.20000000000005,485.20000000000005
2019-02-03 03:00:00,489.09999999999997,489.09999999999997,489.09999999999997,489.09999999999997
2019-02-03 04:00:00,491.9,491.9,491.9,491.9
2019-02-03 05:00:00,497.5,497.5,497.5,497.5
2019-02-03 06:00:00,501.8,501.8,501.8,501.8
2019-02-03 07:00:00,507.5,507.5,507.5,507.5
2019-02-03 08:00:00,517.6,517.6,517.6,517.6
